no,target,t,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms
608,7,1,1.7538515406162467,654.474,2433.1160000000004,,,,,42.374,,,,,,2.0,0.0,0.6,6.6,3131.023000478744,
608,7,2,3.7685076953048906,1470.5149999999999,2113.6769999999997,,,,,195.69899999999998,219.406,,,,,11.0,-0.2,0.4,7.0,3949.334000825882,
608,7,3,3.2629383840011754,643.2819999999999,1089.559,,,360.98199999999997,,65.382,53.37,,,,,11.0,-0.6,1.2,8.0,2214.124000787735,
609,7,0,1.7538515406162467,654.474,2433.1160000000004,,,,,42.374,,,,,,2.0,0.0,0.6,6.6,3131.023000478744,
609,7,1,3.7685076953048906,1470.5149999999999,2113.6769999999997,,,,,195.69899999999998,219.406,,,,,11.0,-0.2,0.4,7.0,3949.334000825882,
609,7,2,3.2629383840011754,643.2819999999999,1089.559,,,360.98199999999997,,65.382,53.37,,,,,11.0,-0.6,1.2,8.0,2214.124000787735,
609,7,3,2.2613785544202694,764.0849999999997,1658.2150000000008,,,,,49.277,,,,,,8.0,-1.25,1.0,7.25,2472.241999864578,1.0
610,7,0,3.7685076953048906,1470.5149999999999,2113.6769999999997,,,,,195.69899999999998,219.406,,,,,11.0,-0.2,0.4,7.0,3949.334000825882,
610,7,1,3.2629383840011754,643.2819999999999,1089.559,,,360.98199999999997,,65.382,53.37,,,,,11.0,-0.6,1.2,8.0,2214.124000787735,
610,7,2,2.2613785544202694,764.0849999999997,1658.2150000000008,,,,,49.277,,,,,,8.0,-1.25,1.0,7.25,2472.241999864578,1.0
610,7,3,4.402438299137676,1506.1899999999998,2995.572,,,,,63.583,214.58,,,,,11.0,-1.0,0.6,6.6,3835.042002439499,
611,7,0,3.2629383840011754,643.2819999999999,1089.559,,,360.98199999999997,,65.382,53.37,,,,,11.0,-0.6,1.2,8.0,2214.124000787735,
611,7,1,2.2613785544202694,764.0849999999997,1658.2150000000008,,,,,49.277,,,,,,8.0,-1.25,1.0,7.25,2472.241999864578,1.0
611,7,2,4.402438299137676,1506.1899999999998,2995.572,,,,,63.583,214.58,,,,,11.0,-1.0,0.6,6.6,3835.042002439499,
611,7,3,2.1375071485580337,994.5279999999997,1925.0710000000004,,,,,39.395,,,,53.342,,8.0,-0.4,1.0,6.8,2903.4530005455003,2.0
612,7,0,2.2613785544202694,764.0849999999997,1658.2150000000008,,,,,49.277,,,,,,8.0,-1.25,1.0,7.25,2472.241999864578,1.0
612,7,1,4.402438299137676,1506.1899999999998,2995.572,,,,,63.583,214.58,,,,,11.0,-1.0,0.6,6.6,3835.042002439499,
612,7,2,2.1375071485580337,994.5279999999997,1925.0710000000004,,,,,39.395,,,,53.342,,8.0,-0.4,1.0,6.8,2903.4530005455003,2.0
612,7,3,2.8215630935013754,522.5149999999999,2467.106,,,,,60.629,,,,,,8.0,-0.4,0.8,7.2,3051.9820015430446,1.0
613,7,0,4.402438299137676,1506.1899999999998,2995.572,,,,,63.583,214.58,,,,,11.0,-1.0,0.6,6.6,3835.042002439499,
613,7,1,2.1375071485580337,994.5279999999997,1925.0710000000004,,,,,39.395,,,,53.342,,8.0,-0.4,1.0,6.8,2903.4530005455003,2.0
613,7,2,2.8215630935013754,522.5149999999999,2467.106,,,,,60.629,,,,,,8.0,-0.4,0.8,7.2,3051.9820015430446,1.0
613,7,3,1.7472290640394088,3206.8059999999996,431.114,,,,,32.281,67.61399999999999,,,,,4.0,-0.5,0.75,6.75,1047.3950006961825,
614,7,0,2.1375071485580337,994.5279999999997,1925.0710000000004,,,,,39.395,,,,53.342,,8.0,-0.4,1.0,6.8,2903.4530005455003,2.0
614,7,1,2.8215630935013754,522.5149999999999,2467.106,,,,,60.629,,,,,,8.0,-0.4,0.8,7.2,3051.9820015430446,1.0
614,7,2,1.7472290640394088,3206.8059999999996,431.114,,,,,32.281,67.61399999999999,,,,,4.0,-0.5,0.75,6.75,1047.3950006961825,
614,7,3,2.6662535870855573,1001.9659999999999,1665.2379999999994,,,,,42.442,61.462,,,,,6.0,-0.6,1.0,6.8,2774.8020012378697,
615,7,0,2.8215630935013754,522.5149999999999,2467.106,,,,,60.629,,,,,,8.0,-0.4,0.8,7.2,3051.9820015430446,1.0
615,7,1,1.7472290640394088,3206.8059999999996,431.114,,,,,32.281,67.61399999999999,,,,,4.0,-0.5,0.75,6.75,1047.3950006961825,
615,7,2,2.6662535870855573,1001.9659999999999,1665.2379999999994,,,,,42.442,61.462,,,,,6.0,-0.6,1.0,6.8,2774.8020012378697,
615,7,3,1.585319361889212,728.336,978.2199999999999,,,,,45.462,389.025,,,,,6.0,0.2,0.8,7.2,1843.591999769212,
616,7,0,1.7472290640394088,3206.8059999999996,431.114,,,,,32.281,67.61399999999999,,,,,4.0,-0.5,0.75,6.75,1047.3950006961825,
616,7,1,2.6662535870855573,1001.9659999999999,1665.2379999999994,,,,,42.442,61.462,,,,,6.0,-0.6,1.0,6.8,2774.8020012378697,
616,7,2,1.585319361889212,728.336,978.2199999999999,,,,,45.462,389.025,,,,,6.0,0.2,0.8,7.2,1843.591999769212,
616,7,3,2.7281878647041866,336.936,879.515,,,,,61.584,226.876,,,,,6.0,-0.6,1.0,7.2,1506.4069986343384,
617,6,0,2.6662535870855573,1001.9659999999999,1665.2379999999994,,,,,42.442,61.462,,,,,6.0,-0.6,1.0,6.8,2774.8020012378697,
617,6,1,1.585319361889212,728.336,978.2199999999999,,,,,45.462,389.025,,,,,6.0,0.2,0.8,7.2,1843.591999769212,
617,6,2,2.7281878647041866,336.936,879.515,,,,,61.584,226.876,,,,,6.0,-0.6,1.0,7.2,1506.4069986343384,
617,6,3,3.5022965084428663,2974.4809999999993,3767.26,,,,,68.638,208.525,,42.282,,,15.0,0.4,0.8,7.0,5001.964999198914,
618,7,0,1.585319361889212,728.336,978.2199999999999,,,,,45.462,389.025,,,,,6.0,0.2,0.8,7.2,1843.591999769212,
618,7,1,2.7281878647041866,336.936,879.515,,,,,61.584,226.876,,,,,6.0,-0.6,1.0,7.2,1506.4069986343384,
618,7,2,3.5022965084428663,2974.4809999999993,3767.26,,,,,68.638,208.525,,42.282,,,15.0,0.4,0.8,7.0,5001.964999198914,
618,7,3,3.1383753501400564,735.2719999999999,3403.352000000001,,,,,113.346,19.202,,12.671,,,4.0,-1.0,1.0,6.4,4282.645000696184,
619,7,0,2.7281878647041866,336.936,879.515,,,,,61.584,226.876,,,,,6.0,-0.6,1.0,7.2,1506.4069986343384,
619,7,1,3.5022965084428663,2974.4809999999993,3767.26,,,,,68.638,208.525,,42.282,,,15.0,0.4,0.8,7.0,5001.964999198914,
619,7,2,3.1383753501400564,735.2719999999999,3403.352000000001,,,,,113.346,19.202,,12.671,,,4.0,-1.0,1.0,6.4,4282.645000696184,
619,7,3,1.853125,218.15699999999995,7165.154,,,,,57.332,354.729,,,,,4.0,-0.6,1.0,6.8,1871.9100003242486,1.0
620,7,0,3.5022965084428663,2974.4809999999993,3767.26,,,,,68.638,208.525,,42.282,,,15.0,0.4,0.8,7.0,5001.964999198914,
620,7,1,3.1383753501400564,735.2719999999999,3403.352000000001,,,,,113.346,19.202,,12.671,,,4.0,-1.0,1.0,6.4,4282.645000696184,
620,7,2,1.853125,218.15699999999995,7165.154,,,,,57.332,354.729,,,,,4.0,-0.6,1.0,6.8,1871.9100003242486,1.0
620,7,3,2.4352240896358537,167.76599999999996,5377.631000000002,,,,,47.519999999999996,97.947,,,,,1.0,-0.8,1.0,6.8,4765.971998453143,
621,7,0,3.1383753501400564,735.2719999999999,3403.352000000001,,,,,113.346,19.202,,12.671,,,4.0,-1.0,1.0,6.4,4282.645000696184,
621,7,1,1.853125,218.15699999999995,7165.154,,,,,57.332,354.729,,,,,4.0,-0.6,1.0,6.8,1871.9100003242486,1.0
621,7,2,2.4352240896358537,167.76599999999996,5377.631000000002,,,,,47.519999999999996,97.947,,,,,1.0,-0.8,1.0,6.8,4765.971998453143,
621,7,3,1.5583333333333333,148.654,3381.7379999999994,,,229.132,,43.347,,,,,,3.0,-1.0,1.0,6.8,3308.5030000209813,1.0
622,8,0,1.853125,218.15699999999995,7165.154,,,,,57.332,354.729,,,,,4.0,-0.6,1.0,6.8,1871.9100003242486,1.0
622,8,1,2.4352240896358537,167.76599999999996,5377.631000000002,,,,,47.519999999999996,97.947,,,,,1.0,-0.8,1.0,6.8,4765.971998453143,
622,8,2,1.5583333333333333,148.654,3381.7379999999994,,,229.132,,43.347,,,,,,3.0,-1.0,1.0,6.8,3308.5030000209813,1.0
622,8,3,2.6476166193130037,285.44499999999994,762.97,,,,,56.542,323.90400000000005,,8.679,,,6.0,-0.4,0.8,6.8,1113.8729996681213,
623,6,0,2.4352240896358537,167.76599999999996,5377.631000000002,,,,,47.519999999999996,97.947,,,,,1.0,-0.8,1.0,6.8,4765.971998453143,
623,6,1,1.5583333333333333,148.654,3381.7379999999994,,,229.132,,43.347,,,,,,3.0,-1.0,1.0,6.8,3308.5030000209813,1.0
623,6,2,2.6476166193130037,285.44499999999994,762.97,,,,,56.542,323.90400000000005,,8.679,,,6.0,-0.4,0.8,6.8,1113.8729996681213,
623,6,3,2.4469681514776243,917.6709999999999,697.55,,,,,41.69800000000001,76.214,,,,,4.0,0.2,1.2,7.6,1732.9319996833806,
624,7,0,1.5583333333333333,148.654,3381.7379999999994,,,229.132,,43.347,,,,,,3.0,-1.0,1.0,6.8,3308.5030000209813,1.0
624,7,1,2.6476166193130037,285.44499999999994,762.97,,,,,56.542,323.90400000000005,,8.679,,,6.0,-0.4,0.8,6.8,1113.8729996681213,
624,7,2,2.4469681514776243,917.6709999999999,697.55,,,,,41.69800000000001,76.214,,,,,4.0,0.2,1.2,7.6,1732.9319996833806,
624,7,3,3.203276227426254,471.078,1139.5699999999997,,,,,47.591,30073.421,,,,,6.0,-0.2,1.0,6.4,1736.3480000495902,
625,6,0,2.6476166193130037,285.44499999999994,762.97,,,,,56.542,323.90400000000005,,8.679,,,6.0,-0.4,0.8,6.8,1113.8729996681213,
625,6,1,2.4469681514776243,917.6709999999999,697.55,,,,,41.69800000000001,76.214,,,,,4.0,0.2,1.2,7.6,1732.9319996833806,
625,6,2,3.203276227426254,471.078,1139.5699999999997,,,,,47.591,30073.421,,,,,6.0,-0.2,1.0,6.4,1736.3480000495902,
625,6,3,3.2882601499421216,619.4410000000003,4304.149000000001,,,,,50.736,25.469,,,,,7.0,0.6,1.2,6.8,4882.6779997348785,
626,7,0,2.4469681514776243,917.6709999999999,697.55,,,,,41.69800000000001,76.214,,,,,4.0,0.2,1.2,7.6,1732.9319996833806,
626,7,1,3.203276227426254,471.078,1139.5699999999997,,,,,47.591,30073.421,,,,,6.0,-0.2,1.0,6.4,1736.3480000495902,
626,7,2,3.2882601499421216,619.4410000000003,4304.149000000001,,,,,50.736,25.469,,,,,7.0,0.6,1.2,6.8,4882.6779997348785,
626,7,3,2.655523843084867,357.81699999999995,3800.1269999999995,,,,,56.45,193.167,,,,,4.0,-1.0,1.0,6.0,3101.1779999732985,1.0
627,7,0,3.203276227426254,471.078,1139.5699999999997,,,,,47.591,30073.421,,,,,6.0,-0.2,1.0,6.4,1736.3480000495902,
627,7,1,3.2882601499421216,619.4410000000003,4304.149000000001,,,,,50.736,25.469,,,,,7.0,0.6,1.2,6.8,4882.6779997348785,
627,7,2,2.655523843084867,357.81699999999995,3800.1269999999995,,,,,56.45,193.167,,,,,4.0,-1.0,1.0,6.0,3101.1779999732985,1.0
627,7,3,2.5344572399386416,382.323,2393.1010000000006,,,,,188.10000000000002,,,,,,5.0,-0.6,0.8,6.6,2965.602000713348,
628,8,0,3.2882601499421216,619.4410000000003,4304.149000000001,,,,,50.736,25.469,,,,,7.0,0.6,1.2,6.8,4882.6779997348785,
628,8,1,2.655523843084867,357.81699999999995,3800.1269999999995,,,,,56.45,193.167,,,,,4.0,-1.0,1.0,6.0,3101.1779999732985,1.0
628,8,2,2.5344572399386416,382.323,2393.1010000000006,,,,,188.10000000000002,,,,,,5.0,-0.6,0.8,6.6,2965.602000713348,
628,8,3,1.8426026758845255,951.5989999999999,2386.683000000001,546.49,,,,43.169,258.757,,,3.653,,6.0,-0.75,0.75,7.25,2672.4249987602234,
629,6,0,2.655523843084867,357.81699999999995,3800.1269999999995,,,,,56.45,193.167,,,,,4.0,-1.0,1.0,6.0,3101.1779999732985,1.0
629,6,1,2.5344572399386416,382.323,2393.1010000000006,,,,,188.10000000000002,,,,,,5.0,-0.6,0.8,6.6,2965.602000713348,
629,6,2,1.8426026758845255,951.5989999999999,2386.683000000001,546.49,,,,43.169,258.757,,,3.653,,6.0,-0.75,0.75,7.25,2672.4249987602234,
629,6,3,5.978465179175119,2705.3540000000007,457.98799999999994,,,,,107.936,,,,,,6.0,1.0,1.5,7.75,1374.8749997615814,1.0
630,6,0,2.5344572399386416,382.323,2393.1010000000006,,,,,188.10000000000002,,,,,,5.0,-0.6,0.8,6.6,2965.602000713348,
630,6,1,1.8426026758845255,951.5989999999999,2386.683000000001,546.49,,,,43.169,258.757,,,3.653,,6.0,-0.75,0.75,7.25,2672.4249987602234,
630,6,2,5.978465179175119,2705.3540000000007,457.98799999999994,,,,,107.936,,,,,,6.0,1.0,1.5,7.75,1374.8749997615814,1.0
630,6,3,1.0767994154183405,593.8269999999995,2522.3910000000005,,,,,85.994,396.19,259.45799999999997,,,,4.0,-1.5,0.8333333333333334,6.333333333333333,3028.6259999275208,
631,7,0,1.8426026758845255,951.5989999999999,2386.683000000001,546.49,,,,43.169,258.757,,,3.653,,6.0,-0.75,0.75,7.25,2672.4249987602234,
631,7,1,5.978465179175119,2705.3540000000007,457.98799999999994,,,,,107.936,,,,,,6.0,1.0,1.5,7.75,1374.8749997615814,1.0
631,7,2,1.0767994154183405,593.8269999999995,2522.3910000000005,,,,,85.994,396.19,259.45799999999997,,,,4.0,-1.5,0.8333333333333334,6.333333333333333,3028.6259999275208,
631,7,3,2.4907197661673357,475.8579999999999,4132.418000000001,,,,,56.394999999999996,599.376,62.108,,,,4.0,0.0,0.6,6.4,2972.2049987316127,
632,7,0,5.978465179175119,2705.3540000000007,457.98799999999994,,,,,107.936,,,,,,6.0,1.0,1.5,7.75,1374.8749997615814,1.0
632,7,1,1.0767994154183405,593.8269999999995,2522.3910000000005,,,,,85.994,396.19,259.45799999999997,,,,4.0,-1.5,0.8333333333333334,6.333333333333333,3028.6259999275208,
632,7,2,2.4907197661673357,475.8579999999999,4132.418000000001,,,,,56.394999999999996,599.376,62.108,,,,4.0,0.0,0.6,6.4,2972.2049987316127,
632,7,3,0.6163783797686532,1142.1530000000002,1719.7069999999999,,,,,46.359,173.30599999999998,,,,,6.0,0.4,0.6,7.2,2259.0499985218044,
633,7,0,1.0767994154183405,593.8269999999995,2522.3910000000005,,,,,85.994,396.19,259.45799999999997,,,,4.0,-1.5,0.8333333333333334,6.333333333333333,3028.6259999275208,
633,7,1,2.4907197661673357,475.8579999999999,4132.418000000001,,,,,56.394999999999996,599.376,62.108,,,,4.0,0.0,0.6,6.4,2972.2049987316127,
633,7,2,0.6163783797686532,1142.1530000000002,1719.7069999999999,,,,,46.359,173.30599999999998,,,,,6.0,0.4,0.6,7.2,2259.0499985218044,
633,7,3,1.069120825752713,852.516,1851.8180000000002,5.125,,,,51.309000000000005,370.99,,,,,12.0,0.4,0.8,7.0,3133.3029992580414,
634,8,0,2.4907197661673357,475.8579999999999,4132.418000000001,,,,,56.394999999999996,599.376,62.108,,,,4.0,0.0,0.6,6.4,2972.2049987316127,
634,8,1,0.6163783797686532,1142.1530000000002,1719.7069999999999,,,,,46.359,173.30599999999998,,,,,6.0,0.4,0.6,7.2,2259.0499985218044,
634,8,2,1.069120825752713,852.516,1851.8180000000002,5.125,,,,51.309000000000005,370.99,,,,,12.0,0.4,0.8,7.0,3133.3029992580414,
634,8,3,3.030358047113634,545.44,2211.814999999999,,,,,47.416,334.998,,3.029,,,2.0,-0.2,0.8,6.8,3142.9849994182605,
635,7,0,0.6163783797686532,1142.1530000000002,1719.7069999999999,,,,,46.359,173.30599999999998,,,,,6.0,0.4,0.6,7.2,2259.0499985218044,
635,7,1,1.069120825752713,852.516,1851.8180000000002,5.125,,,,51.309000000000005,370.99,,,,,12.0,0.4,0.8,7.0,3133.3029992580414,
635,7,2,3.030358047113634,545.44,2211.814999999999,,,,,47.416,334.998,,3.029,,,2.0,-0.2,0.8,6.8,3142.9849994182605,
635,7,3,4.615325950470143,943.426,975.3969999999998,,,,,75.693,,,3.037,,,9.0,0.4,1.2,7.8,1432.8610005378725,
636,7,0,1.069120825752713,852.516,1851.8180000000002,5.125,,,,51.309000000000005,370.99,,,,,12.0,0.4,0.8,7.0,3133.3029992580414,
636,7,1,3.030358047113634,545.44,2211.814999999999,,,,,47.416,334.998,,3.029,,,2.0,-0.2,0.8,6.8,3142.9849994182605,
636,7,2,4.615325950470143,943.426,975.3969999999998,,,,,75.693,,,3.037,,,9.0,0.4,1.2,7.8,1432.8610005378725,
636,7,3,4.5628503018102124,758.2189999999999,2356.546,,,,,73.473,9.076,,,,,13.0,0.4,1.0,7.4,3198.1800010204324,2.0
637,7,0,,211.45499999999998,6.086,43.303,,63.294,,,47.557,,545.854,,,,-1.0,1.0,7.0,369.4009997844696,
637,7,1,,30.088,,,,,,,,,,,,,0.25,0.25,7.0,30.0939998626709,
637,7,2,0.0462962962962962,29.871,402.93499999999995,,,,,58.238,3.013,,1071.0950000000003,,,,1.0,0.5,7.5,1565.3150002956393,
637,7,3,0.2592592592592592,46.412000000000006,657.611,48.255,,,,65.79200000000002,,,22.147,,,,0.8,0.8,7.6,691.3710000514974,1.0
638,6,0,,30.088,,,,,,,,,,,,,0.25,0.25,7.0,30.0939998626709,
638,6,1,0.0462962962962962,29.871,402.93499999999995,,,,,58.238,3.013,,1071.0950000000003,,,,1.0,0.5,7.5,1565.3150002956393,
638,6,2,0.2592592592592592,46.412000000000006,657.611,48.255,,,,65.79200000000002,,,22.147,,,,0.8,0.8,7.6,691.3710000514974,1.0
638,6,3,0.4,115.90799999999999,766.497,162.989,,445.804,,14.054,228.28199999999998,,954.654,,,,-0.2,0.4,6.8,2392.9479994773897,1.0
639,7,0,0.0462962962962962,29.871,402.93499999999995,,,,,58.238,3.013,,1071.0950000000003,,,,1.0,0.5,7.5,1565.3150002956393,
639,7,1,0.2592592592592592,46.412000000000006,657.611,48.255,,,,65.79200000000002,,,22.147,,,,0.8,0.8,7.6,691.3710000514974,1.0
639,7,2,0.4,115.90799999999999,766.497,162.989,,445.804,,14.054,228.28199999999998,,954.654,,,,-0.2,0.4,6.8,2392.9479994773897,1.0
639,7,3,0.9472222222222225,872.518,242.46599999999998,261.954,,347.38599999999997,,130.525,523.087,,222.01500000000001,88.62899999999999,,,-0.75,-0.5,6.0,2657.9410002231607,
640,7,0,0.2592592592592592,46.412000000000006,657.611,48.255,,,,65.79200000000002,,,22.147,,,,0.8,0.8,7.6,691.3710000514974,1.0
640,7,1,0.4,115.90799999999999,766.497,162.989,,445.804,,14.054,228.28199999999998,,954.654,,,,-0.2,0.4,6.8,2392.9479994773897,1.0
640,7,2,0.9472222222222225,872.518,242.46599999999998,261.954,,347.38599999999997,,130.525,523.087,,222.01500000000001,88.62899999999999,,,-0.75,-0.5,6.0,2657.9410002231607,
640,7,3,0.2318594104308388,256.87800000000004,80.782,370.68100000000004,,,,72.931,347.365,,,,,,0.4,0.4,6.8,748.3169999122623,
641,6,0,0.4,115.90799999999999,766.497,162.989,,445.804,,14.054,228.28199999999998,,954.654,,,,-0.2,0.4,6.8,2392.9479994773897,1.0
641,6,1,0.9472222222222225,872.518,242.46599999999998,261.954,,347.38599999999997,,130.525,523.087,,222.01500000000001,88.62899999999999,,,-0.75,-0.5,6.0,2657.9410002231607,
641,6,2,0.2318594104308388,256.87800000000004,80.782,370.68100000000004,,,,72.931,347.365,,,,,,0.4,0.4,6.8,748.3169999122623,
641,6,3,0.28500000000000003,228.71,115.05399999999999,44.37200000000001,,624.721,,,250.67600000000004,,,,,,0.25,0.75,7.0,1263.7210004329684,
642,7,0,0.9472222222222225,872.518,242.46599999999998,261.954,,347.38599999999997,,130.525,523.087,,222.01500000000001,88.62899999999999,,,-0.75,-0.5,6.0,2657.9410002231607,
642,7,1,0.2318594104308388,256.87800000000004,80.782,370.68100000000004,,,,72.931,347.365,,,,,,0.4,0.4,6.8,748.3169999122623,
642,7,2,0.28500000000000003,228.71,115.05399999999999,44.37200000000001,,624.721,,,250.67600000000004,,,,,,0.25,0.75,7.0,1263.7210004329684,
642,7,3,0.16666666666666669,408.747,133.34900000000002,,,,,8.027,,,,,,,0.5,0.0,6.25,460.55199980735813,
643,8,0,0.2318594104308388,256.87800000000004,80.782,370.68100000000004,,,,72.931,347.365,,,,,,0.4,0.4,6.8,748.3169999122623,
643,8,1,0.28500000000000003,228.71,115.05399999999999,44.37200000000001,,624.721,,,250.67600000000004,,,,,,0.25,0.75,7.0,1263.7210004329684,
643,8,2,0.16666666666666669,408.747,133.34900000000002,,,,,8.027,,,,,,,0.5,0.0,6.25,460.55199980735813,
643,8,3,0.8288349514563106,122.243,21.13,,,494.903,,122.48200000000003,,,,,,4.0,1.0,1.0,7.4,760.8439998626707,
644,7,0,0.28500000000000003,228.71,115.05399999999999,44.37200000000001,,624.721,,,250.67600000000004,,,,,,0.25,0.75,7.0,1263.7210004329684,
644,7,1,0.16666666666666669,408.747,133.34900000000002,,,,,8.027,,,,,,,0.5,0.0,6.25,460.55199980735813,
644,7,2,0.8288349514563106,122.243,21.13,,,494.903,,122.48200000000003,,,,,,4.0,1.0,1.0,7.4,760.8439998626707,
644,7,3,1.5208333333333333,22.232000000000003,444.13100000000003,,,,,,327.46199999999993,,821.1010000000001,,,,1.0,1.0,7.5,834.6750004291538,2.0
645,6,0,0.16666666666666669,408.747,133.34900000000002,,,,,8.027,,,,,,,0.5,0.0,6.25,460.55199980735813,
645,6,1,0.8288349514563106,122.243,21.13,,,494.903,,122.48200000000003,,,,,,4.0,1.0,1.0,7.4,760.8439998626707,
645,6,2,1.5208333333333333,22.232000000000003,444.13100000000003,,,,,,327.46199999999993,,821.1010000000001,,,,1.0,1.0,7.5,834.6750004291538,2.0
645,6,3,0.025,,20.709,,,,,,,,,,,1.0,0.8,0.8,7.0,20.71399974822997,3.0
646,6,0,0.8288349514563106,122.243,21.13,,,494.903,,122.48200000000003,,,,,,4.0,1.0,1.0,7.4,760.8439998626707,
646,6,1,1.5208333333333333,22.232000000000003,444.13100000000003,,,,,,327.46199999999993,,821.1010000000001,,,,1.0,1.0,7.5,834.6750004291538,2.0
646,6,2,0.025,,20.709,,,,,,,,,,,1.0,0.8,0.8,7.0,20.71399974822997,3.0
646,6,3,0.0,38.339999999999996,,,,953.245,,,,,,,,,0.0,0.0,6.25,29.6319999694824,4.0
647,7,0,1.5208333333333333,22.232000000000003,444.13100000000003,,,,,,327.46199999999993,,821.1010000000001,,,,1.0,1.0,7.5,834.6750004291538,2.0
647,7,1,0.025,,20.709,,,,,,,,,,,1.0,0.8,0.8,7.0,20.71399974822997,3.0
647,7,2,0.0,38.339999999999996,,,,953.245,,,,,,,,,0.0,0.0,6.25,29.6319999694824,4.0
647,7,3,0.40277777777777796,510.74299999999994,715.668,148.78199999999998,,,,18.118,789.297,93.43400000000001,,,,,0.0,0.25,6.5,2276.728000640871,
648,7,0,0.025,,20.709,,,,,,,,,,,1.0,0.8,0.8,7.0,20.71399974822997,3.0
648,7,1,0.0,38.339999999999996,,,,953.245,,,,,,,,,0.0,0.0,6.25,29.6319999694824,4.0
648,7,2,0.40277777777777796,510.74299999999994,715.668,148.78199999999998,,,,18.118,789.297,93.43400000000001,,,,,0.0,0.25,6.5,2276.728000640871,
648,7,3,0.38516081871345054,43.257999999999996,,,,,,11.387,,,,,,1.0,0.3333333333333333,0.3333333333333333,6.666666666666667,54.6529998779297,
649,7,0,0.0,38.339999999999996,,,,953.245,,,,,,,,,0.0,0.0,6.25,29.6319999694824,4.0
649,7,1,0.40277777777777796,510.74299999999994,715.668,148.78199999999998,,,,18.118,789.297,93.43400000000001,,,,,0.0,0.25,6.5,2276.728000640871,
649,7,2,0.38516081871345054,43.257999999999996,,,,,,11.387,,,,,,1.0,0.3333333333333333,0.3333333333333333,6.666666666666667,54.6529998779297,
649,7,3,0.0944444444444445,275.82900000000006,761.8199999999999,,75.399,546.803,,41.504,364.033,,,,,,0.75,0.5,7.0,2065.8469989299774,
650,7,0,0.40277777777777796,510.74299999999994,715.668,148.78199999999998,,,,18.118,789.297,93.43400000000001,,,,,0.0,0.25,6.5,2276.728000640871,
650,7,1,0.38516081871345054,43.257999999999996,,,,,,11.387,,,,,,1.0,0.3333333333333333,0.3333333333333333,6.666666666666667,54.6529998779297,
