no,target,t,activity,call,circumplex.arousal,circumplex.valence,frequency,mood,screen,sms,util_apps,com_other_apps,entertain_apps
576,7,2,0.2073736502423655,0.0,0.4,1.0,318.0,7.2,3660.483000040056,0.0,2708.4339999999997,535.3739999999999,952.045
576,7,3,0.1659532018869328,0.0,0.4,1.0,313.0,7.2,4691.583999395373,0.0,2222.2830000000004,1160.0749999999998,1688.09
577,7,0,0.1007738835024844,0.0,1.0,1.0,95.0,6.75,8127.948999881751,0.0,2728.346,3566.3110000000006,2517.9660000000003
577,7,1,0.2073736502423655,0.0,0.4,1.0,318.0,7.2,3660.483000040056,0.0,2708.4339999999997,535.3739999999999,952.045
577,7,2,0.1659532018869328,0.0,0.4,1.0,313.0,7.2,4691.583999395373,0.0,2222.2830000000004,1160.0749999999998,1688.09
577,7,3,0.0756640189523358,0.0,-0.2,1.0,94.0,7.2,7935.848999738692,0.0,3406.6160000000004,1446.351,3120.5530000000003
578,7,0,0.2073736502423655,0.0,0.4,1.0,318.0,7.2,3660.483000040056,0.0,2708.4339999999997,535.3739999999999,952.045
578,7,1,0.1659532018869328,0.0,0.4,1.0,313.0,7.2,4691.583999395373,0.0,2222.2830000000004,1160.0749999999998,1688.09
578,7,2,0.0756640189523358,0.0,-0.2,1.0,94.0,7.2,7935.848999738692,0.0,3406.6160000000004,1446.351,3120.5530000000003
578,7,3,0.0851143385464617,1.0,0.8,1.0,165.0,7.0,1618.4909994602206,0.0,1198.8759999999997,428.7759999999999,0.0
579,7,0,0.1659532018869328,0.0,0.4,1.0,313.0,7.2,4691.583999395373,0.0,2222.2830000000004,1160.0749999999998,1688.09
579,7,1,0.0756640189523358,0.0,-0.2,1.0,94.0,7.2,7935.848999738692,0.0,3406.6160000000004,1446.351,3120.5530000000003
579,7,2,0.0851143385464617,1.0,0.8,1.0,165.0,7.0,1618.4909994602206,0.0,1198.8759999999997,428.7759999999999,0.0
579,7,3,0.1022362847088481,0.0,0.4,1.0,148.0,7.0,8146.620999574656,1.0,2674.9219999999996,7397.286000000001,1837.457
580,7,0,0.0756640189523358,0.0,-0.2,1.0,94.0,7.2,7935.848999738692,0.0,3406.6160000000004,1446.351,3120.5530000000003
580,7,1,0.0851143385464617,1.0,0.8,1.0,165.0,7.0,1618.4909994602206,0.0,1198.8759999999997,428.7759999999999,0.0
580,7,2,0.1022362847088481,0.0,0.4,1.0,148.0,7.0,8146.620999574656,1.0,2674.9219999999996,7397.286000000001,1837.457
580,7,3,0.111374178398409,2.0,0.8,1.0,167.0,7.2,6143.128002643583,1.0,1988.2880000000002,3600.795000000004,762.9350000000001
581,7,0,0.0851143385464617,1.0,0.8,1.0,165.0,7.0,1618.4909994602206,0.0,1198.8759999999997,428.7759999999999,0.0
581,7,1,0.1022362847088481,0.0,0.4,1.0,148.0,7.0,8146.620999574656,1.0,2674.9219999999996,7397.286000000001,1837.457
581,7,2,0.111374178398409,2.0,0.8,1.0,167.0,7.2,6143.128002643583,1.0,1988.2880000000002,3600.795000000004,762.9350000000001
581,7,3,0.116150874870911,0.0,0.4,1.0,99.0,7.0,4463.335999727246,2.0,1862.9829999999995,1697.0620000000004,1243.039
582,7,0,0.1022362847088481,0.0,0.4,1.0,148.0,7.0,8146.620999574656,1.0,2674.9219999999996,7397.286000000001,1837.457
582,7,1,0.111374178398409,2.0,0.8,1.0,167.0,7.2,6143.128002643583,1.0,1988.2880000000002,3600.795000000004,762.9350000000001
582,7,2,0.116150874870911,0.0,0.4,1.0,99.0,7.0,4463.335999727246,2.0,1862.9829999999995,1697.0620000000004,1243.039
582,7,3,0.1885545199849485,1.0,1.0,1.0,47.0,7.0,3577.131999731066,0.0,206.37100000000004,1389.8730000000005,2022.897
583,7,0,0.111374178398409,2.0,0.8,1.0,167.0,7.2,6143.128002643583,1.0,1988.2880000000002,3600.795000000004,762.9350000000001
583,7,1,0.116150874870911,0.0,0.4,1.0,99.0,7.0,4463.335999727246,2.0,1862.9829999999995,1697.0620000000004,1243.039
583,7,2,0.1885545199849485,1.0,1.0,1.0,47.0,7.0,3577.131999731066,0.0,206.37100000000004,1389.8730000000005,2022.897
583,7,3,0.1672393349761812,0.0,1.0,1.0,69.0,7.0,1341.7960014343253,0.0,317.927,1023.4150000000001,0.0
584,7,0,0.116150874870911,0.0,0.4,1.0,99.0,7.0,4463.335999727246,2.0,1862.9829999999995,1697.0620000000004,1243.039
584,7,1,0.1885545199849485,1.0,1.0,1.0,47.0,7.0,3577.131999731066,0.0,206.37100000000004,1389.8730000000005,2022.897
584,7,2,0.1672393349761812,0.0,1.0,1.0,69.0,7.0,1341.7960014343253,0.0,317.927,1023.4150000000001,0.0
584,7,3,0.1211652602367241,0.0,0.4,1.0,157.0,7.2,9982.987000226967,0.0,3826.312,3884.155999999999,2299.942
585,7,0,0.1885545199849485,1.0,1.0,1.0,47.0,7.0,3577.131999731066,0.0,206.37100000000004,1389.8730000000005,2022.897
585,7,1,0.1672393349761812,0.0,1.0,1.0,69.0,7.0,1341.7960014343253,0.0,317.927,1023.4150000000001,0.0
585,7,2,0.1211652602367241,0.0,0.4,1.0,157.0,7.2,9982.987000226967,0.0,3826.312,3884.155999999999,2299.942
585,7,3,0.0881963953222814,1.0,0.4,1.0,91.0,7.4,2261.7730002403264,0.0,538.605,3424.7690000000007,350.995
586,7,0,0.1672393349761812,0.0,1.0,1.0,69.0,7.0,1341.7960014343253,0.0,317.927,1023.4150000000001,0.0
586,7,1,0.1211652602367241,0.0,0.4,1.0,157.0,7.2,9982.987000226967,0.0,3826.312,3884.155999999999,2299.942
586,7,2,0.0881963953222814,1.0,0.4,1.0,91.0,7.4,2261.7730002403264,0.0,538.605,3424.7690000000007,350.995
586,7,3,0.0506214985994397,0.0,0.6,1.0,88.0,6.6,8438.16700053215,2.0,2018.2849999999996,4980.959,2027.876
587,7,0,0.1211652602367241,0.0,0.4,1.0,157.0,7.2,9982.987000226967,0.0,3826.312,3884.155999999999,2299.942
587,7,1,0.0881963953222814,1.0,0.4,1.0,91.0,7.4,2261.7730002403264,0.0,538.605,3424.7690000000007,350.995
587,7,2,0.0506214985994397,0.0,0.6,1.0,88.0,6.6,8438.16700053215,2.0,2018.2849999999996,4980.959,2027.876
587,7,3,0.0718359133743876,1.0,1.0,1.0,114.0,7.25,9992.209000825887,0.0,2378.8180000000007,3667.8029999999994,2265.855
588,7,0,0.0881963953222814,1.0,0.4,1.0,91.0,7.4,2261.7730002403264,0.0,538.605,3424.7690000000007,350.995
588,7,1,0.0506214985994397,0.0,0.6,1.0,88.0,6.6,8438.16700053215,2.0,2018.2849999999996,4980.959,2027.876
588,7,2,0.0718359133743876,1.0,1.0,1.0,114.0,7.25,9992.209000825887,0.0,2378.8180000000007,3667.8029999999994,2265.855
588,7,3,0.1098177623421557,1.0,1.0,1.0,125.0,7.2,8335.326000928884,0.0,17416.511000000002,2082.025,3868.7610000000004
589,8,0,0.0506214985994397,0.0,0.6,1.0,88.0,6.6,8438.16700053215,2.0,2018.2849999999996,4980.959,2027.876
589,8,1,0.0718359133743876,1.0,1.0,1.0,114.0,7.25,9992.209000825887,0.0,2378.8180000000007,3667.8029999999994,2265.855
589,8,2,0.1098177623421557,1.0,1.0,1.0,125.0,7.2,8335.326000928884,0.0,17416.511000000002,2082.025,3868.7610000000004
589,8,3,0.2036609797910812,4.0,0.4,1.0,139.0,7.2,3992.0679993629456,1.0,2655.084,4487.527,1495.1719999999996
590,7,0,0.0718359133743876,1.0,1.0,1.0,114.0,7.25,9992.209000825887,0.0,2378.8180000000007,3667.8029999999994,2265.855
590,7,1,0.1098177623421557,1.0,1.0,1.0,125.0,7.2,8335.326000928884,0.0,17416.511000000002,2082.025,3868.7610000000004
590,7,2,0.2036609797910812,4.0,0.4,1.0,139.0,7.2,3992.0679993629456,1.0,2655.084,4487.527,1495.1719999999996
590,7,3,0.1868376213455872,0.0,1.0,1.0,137.0,8.0,1809.505997896195,1.0,840.7069999999998,2745.1679999999988,0.0
591,7,0,0.1098177623421557,1.0,1.0,1.0,125.0,7.2,8335.326000928884,0.0,17416.511000000002,2082.025,3868.7610000000004
591,7,1,0.2036609797910812,4.0,0.4,1.0,139.0,7.2,3992.0679993629456,1.0,2655.084,4487.527,1495.1719999999996
591,7,2,0.1868376213455872,0.0,1.0,1.0,137.0,8.0,1809.505997896195,1.0,840.7069999999998,2745.1679999999988,0.0
591,7,3,0.1088148241390219,0.0,1.0,1.0,45.0,7.2,4989.77799963951,2.0,15787.506,3322.9869999999996,864.042
592,7,0,0.2036609797910812,4.0,0.4,1.0,139.0,7.2,3992.0679993629456,1.0,2655.084,4487.527,1495.1719999999996
592,7,1,0.1868376213455872,0.0,1.0,1.0,137.0,8.0,1809.505997896195,1.0,840.7069999999998,2745.1679999999988,0.0
592,7,2,0.1088148241390219,0.0,1.0,1.0,45.0,7.2,4989.77799963951,2.0,15787.506,3322.9869999999996,864.042
592,7,3,0.0973874543644081,0.0,0.75,0.5,90.0,6.75,5219.577999353407,0.0,2191.46,2352.7350000000006,1345.784
593,7,0,0.1868376213455872,0.0,1.0,1.0,137.0,8.0,1809.505997896195,1.0,840.7069999999998,2745.1679999999988,0.0
593,7,1,0.1088148241390219,0.0,1.0,1.0,45.0,7.2,4989.77799963951,2.0,15787.506,3322.9869999999996,864.042
593,7,2,0.0973874543644081,0.0,0.75,0.5,90.0,6.75,5219.577999353407,0.0,2191.46,2352.7350000000006,1345.784
593,7,3,0.1104306182710914,0.0,0.8,1.0,103.0,7.0,5399.912998437882,0.0,3231.5370000000003,2113.673,1608.3090000000002
594,8,0,0.1088148241390219,0.0,1.0,1.0,45.0,7.2,4989.77799963951,2.0,15787.506,3322.9869999999996,864.042
594,8,1,0.0973874543644081,0.0,0.75,0.5,90.0,6.75,5219.577999353407,0.0,2191.46,2352.7350000000006,1345.784
594,8,2,0.1104306182710914,0.0,0.8,1.0,103.0,7.0,5399.912998437882,0.0,3231.5370000000003,2113.673,1608.3090000000002
594,8,3,0.1246331685366899,0.0,1.0,1.0,76.0,7.0,3284.853999614717,0.0,12732.268,3333.2340000000004,109.149
595,7,0,0.0973874543644081,0.0,0.75,0.5,90.0,6.75,5219.577999353407,0.0,2191.46,2352.7350000000006,1345.784
595,7,1,0.1104306182710914,0.0,0.8,1.0,103.0,7.0,5399.912998437882,0.0,3231.5370000000003,2113.673,1608.3090000000002
595,7,2,0.1246331685366899,0.0,1.0,1.0,76.0,7.0,3284.853999614717,0.0,12732.268,3333.2340000000004,109.149
595,7,3,0.0823465250619925,0.0,1.0,1.0,48.0,8.0,6613.078999757765,1.0,363.68999999999994,928.875,5377.370000000001
596,6,0,0.109655017921147,3.0,0.6666666666666666,0.6666666666666666,18.0,4.666666666666667,6933.05800008774,0.0,1997.613,5023.157999999999,0.0
596,6,1,0.0865792686124129,7.0,-1.4,0.4,86.0,6.6,4756.049000501637,0.0,3315.424,2322.937999999999,0.0
596,6,2,0.0294604386995691,4.0,-0.8,0.8,22.0,7.0,996.3209986686708,0.0,640.0780000000001,356.211,0.0
596,6,3,0.1138894460613641,5.0,-0.4,0.4,63.0,6.0,2143.29900097847,0.0,384.557,3487.8549999999996,26.125
597,6,0,0.0865792686124129,7.0,-1.4,0.4,86.0,6.6,4756.049000501637,0.0,3315.424,2322.937999999999,0.0
597,6,1,0.0294604386995691,4.0,-0.8,0.8,22.0,7.0,996.3209986686708,0.0,640.0780000000001,356.211,0.0
597,6,2,0.1138894460613641,5.0,-0.4,0.4,63.0,6.0,2143.29900097847,0.0,384.557,3487.8549999999996,26.125
597,6,3,0.1132516067235199,12.0,-1.25,0.25,89.0,5.5,4789.015998840334,0.0,1052.3409999999997,3985.04,0.0
598,7,0,0.0294604386995691,4.0,-0.8,0.8,22.0,7.0,996.3209986686708,0.0,640.0780000000001,356.211,0.0
598,7,1,0.1138894460613641,5.0,-0.4,0.4,63.0,6.0,2143.29900097847,0.0,384.557,3487.8549999999996,26.125
598,7,2,0.1132516067235199,12.0,-1.25,0.25,89.0,5.5,4789.015998840334,0.0,1052.3409999999997,3985.04,0.0
598,7,3,0.1089148261269654,6.0,-0.6,0.4,78.0,6.0,4413.397999525071,0.0,1052.865,3358.0790000000006,0.0
599,7,0,0.1138894460613641,5.0,-0.4,0.4,63.0,6.0,2143.29900097847,0.0,384.557,3487.8549999999996,26.125
599,7,1,0.1132516067235199,12.0,-1.25,0.25,89.0,5.5,4789.015998840334,0.0,1052.3409999999997,3985.04,0.0
599,7,2,0.1089148261269654,6.0,-0.6,0.4,78.0,6.0,4413.397999525071,0.0,1052.865,3358.0790000000006,0.0
599,7,3,0.1322046084800736,7.0,0.0,0.6,87.0,6.6,3595.4649984836583,1.0,1137.4230000000002,2212.7180000000003,242.518
600,7,0,0.1132516067235199,12.0,-1.25,0.25,89.0,5.5,4789.015998840334,0.0,1052.3409999999997,3985.04,0.0
600,7,1,0.1089148261269654,6.0,-0.6,0.4,78.0,6.0,4413.397999525071,0.0,1052.865,3358.0790000000006,0.0
600,7,2,0.1322046084800736,7.0,0.0,0.6,87.0,6.6,3595.4649984836583,1.0,1137.4230000000002,2212.7180000000003,242.518
600,7,3,0.1488722650214678,8.0,-0.6,1.2,61.0,6.6,2731.158999204635,1.0,881.6979999999998,1285.213,562.8489999999999
601,7,0,0.1089148261269654,6.0,-0.6,0.4,78.0,6.0,4413.397999525071,0.0,1052.865,3358.0790000000006,0.0
601,7,1,0.1322046084800736,7.0,0.0,0.6,87.0,6.6,3595.4649984836583,1.0,1137.4230000000002,2212.7180000000003,242.518
601,7,2,0.1488722650214678,8.0,-0.6,1.2,61.0,6.6,2731.158999204635,1.0,881.6979999999998,1285.213,562.8489999999999
601,7,3,0.1379542600292001,10.0,0.2,1.2,46.0,7.4,1752.946999788284,2.0,608.323,1058.184,85.27600000000001
602,7,0,0.1322046084800736,7.0,0.0,0.6,87.0,6.6,3595.4649984836583,1.0,1137.4230000000002,2212.7180000000003,242.518
602,7,1,0.1488722650214678,8.0,-0.6,1.2,61.0,6.6,2731.158999204635,1.0,881.6979999999998,1285.213,562.8489999999999
602,7,2,0.1379542600292001,10.0,0.2,1.2,46.0,7.4,1752.946999788284,2.0,608.323,1058.184,85.27600000000001
602,7,3,0.0645236703682057,5.0,-0.4,0.8,44.0,7.0,1024.7169997692104,0.0,2877.917999999999,740.7040000000001,0.0
603,6,0,0.1488722650214678,8.0,-0.6,1.2,61.0,6.6,2731.158999204635,1.0,881.6979999999998,1285.213,562.8489999999999
603,6,1,0.1379542600292001,10.0,0.2,1.2,46.0,7.4,1752.946999788284,2.0,608.323,1058.184,85.27600000000001
603,6,2,0.0645236703682057,5.0,-0.4,0.8,44.0,7.0,1024.7169997692104,0.0,2877.917999999999,740.7040000000001,0.0
603,6,3,0.1301209995492449,6.0,-0.4,1.0,67.0,7.2,6191.571999549862,1.0,1095.7509999999995,5253.608,0.0
604,8,0,0.1379542600292001,10.0,0.2,1.2,46.0,7.4,1752.946999788284,2.0,608.323,1058.184,85.27600000000001
604,8,1,0.0645236703682057,5.0,-0.4,0.8,44.0,7.0,1024.7169997692104,0.0,2877.917999999999,740.7040000000001,0.0
604,8,2,0.1301209995492449,6.0,-0.4,1.0,67.0,7.2,6191.571999549862,1.0,1095.7509999999995,5253.608,0.0
604,8,3,0.1334668292940002,1.0,0.0,0.2,80.0,6.4,3570.4710009098044,0.0,600.323,4798.641999999999,0.0
605,7,0,0.0645236703682057,5.0,-0.4,0.8,44.0,7.0,1024.7169997692104,0.0,2877.917999999999,740.7040000000001,0.0
605,7,1,0.1301209995492449,6.0,-0.4,1.0,67.0,7.2,6191.571999549862,1.0,1095.7509999999995,5253.608,0.0
605,7,2,0.1334668292940002,1.0,0.0,0.2,80.0,6.4,3570.4710009098044,0.0,600.323,4798.641999999999,0.0
605,7,3,0.0771635548510741,3.0,-0.2,1.0,49.0,7.6,1855.2750003337856,0.0,632.784,1223.03,0.0
606,7,0,0.1301209995492449,6.0,-0.4,1.0,67.0,7.2,6191.571999549862,1.0,1095.7509999999995,5253.608,0.0
606,7,1,0.1334668292940002,1.0,0.0,0.2,80.0,6.4,3570.4710009098044,0.0,600.323,4798.641999999999,0.0
606,7,2,0.0771635548510741,3.0,-0.2,1.0,49.0,7.6,1855.2750003337856,0.0,632.784,1223.03,0.0
606,7,3,0.0730771475256769,2.0,0.0,0.6,53.0,6.6,3131.023000478744,0.0,654.474,2475.4900000000002,0.0
607,8,0,0.1334668292940002,1.0,0.0,0.2,80.0,6.4,3570.4710009098044,0.0,600.323,4798.641999999999,0.0
607,8,1,0.0771635548510741,3.0,-0.2,1.0,49.0,7.6,1855.2750003337856,0.0,632.784,1223.03,0.0
607,8,2,0.0730771475256769,2.0,0.0,0.6,53.0,6.6,3131.023000478744,0.0,654.474,2475.4900000000002,0.0
607,8,3,0.1570211539710371,11.0,-0.2,0.4,102.0,7.0,3949.334000825882,0.0,1689.921,2309.376,0.0
608,7,0,0.0771635548510741,3.0,-0.2,1.0,49.0,7.6,1855.2750003337856,0.0,632.784,1223.03,0.0
608,7,1,0.0730771475256769,2.0,0.0,0.6,53.0,6.6,3131.023000478744,0.0,654.474,2475.4900000000002,0.0
608,7,2,0.1570211539710371,11.0,-0.2,0.4,102.0,7.0,3949.334000825882,0.0,1689.921,2309.376,0.0
608,7,3,0.1359557660000489,11.0,-0.6,1.2,58.0,8.0,2214.124000787735,0.0,696.6519999999999,1154.941,360.982
609,7,0,0.0730771475256769,2.0,0.0,0.6,53.0,6.6,3131.023000478744,0.0,654.474,2475.4900000000002,0.0
609,7,1,0.1570211539710371,11.0,-0.2,0.4,102.0,7.0,3949.334000825882,0.0,1689.921,2309.376,0.0
609,7,2,0.1359557660000489,11.0,-0.6,1.2,58.0,8.0,2214.124000787735,0.0,696.6519999999999,1154.941,360.982
609,7,3,0.0942241064341778,8.0,-1.25,1.0,63.0,7.25,2472.241999864578,1.0,764.0849999999997,1707.4920000000009,0.0
610,7,0,0.1570211539710371,11.0,-0.2,0.4,102.0,7.0,3949.334000825882,0.0,1689.921,2309.376,0.0
610,7,1,0.1359557660000489,11.0,-0.6,1.2,58.0,8.0,2214.124000787735,0.0,696.6519999999999,1154.941,360.982
610,7,2,0.0942241064341778,8.0,-1.25,1.0,63.0,7.25,2472.241999864578,1.0,764.0849999999997,1707.4920000000009,0.0
610,7,3,0.1834349291307364,11.0,-1.0,0.6,133.0,6.6,3835.042002439499,0.0,1720.7699999999998,3059.155,0.0
611,7,0,0.1359557660000489,11.0,-0.6,1.2,58.0,8.0,2214.124000787735,0.0,696.6519999999999,1154.941,360.982
611,7,1,0.0942241064341778,8.0,-1.25,1.0,63.0,7.25,2472.241999864578,1.0,764.0849999999997,1707.4920000000009,0.0
611,7,2,0.1834349291307364,11.0,-1.0,0.6,133.0,6.6,3835.042002439499,0.0,1720.7699999999998,3059.155,0.0
611,7,3,0.0890627978565847,8.0,-0.4,1.0,94.0,6.8,2903.4530005455003,2.0,1047.8699999999997,1964.4660000000003,0.0
612,7,0,0.0942241064341778,8.0,-1.25,1.0,63.0,7.25,2472.241999864578,1.0,764.0849999999997,1707.4920000000009,0.0
612,7,1,0.1834349291307364,11.0,-1.0,0.6,133.0,6.6,3835.042002439499,0.0,1720.7699999999998,3059.155,0.0
612,7,2,0.0890627978565847,8.0,-0.4,1.0,94.0,6.8,2903.4530005455003,2.0,1047.8699999999997,1964.4660000000003,0.0
612,7,3,0.1175651288958906,8.0,-0.4,0.8,63.0,7.2,3051.9820015430446,1.0,522.5149999999999,2527.735,0.0
613,7,0,0.1834349291307364,11.0,-1.0,0.6,133.0,6.6,3835.042002439499,0.0,1720.7699999999998,3059.155,0.0
613,7,1,0.0890627978565847,8.0,-0.4,1.0,94.0,6.8,2903.4530005455003,2.0,1047.8699999999997,1964.4660000000003,0.0
613,7,2,0.1175651288958906,8.0,-0.4,0.8,63.0,7.2,3051.9820015430446,1.0,522.5149999999999,2527.735,0.0
613,7,3,0.072801211001642,4.0,-0.5,0.75,40.0,6.75,1047.3950006961825,0.0,3274.42,463.395,0.0
614,7,0,0.0890627978565847,8.0,-0.4,1.0,94.0,6.8,2903.4530005455003,2.0,1047.8699999999997,1964.4660000000003,0.0
614,7,1,0.1175651288958906,8.0,-0.4,0.8,63.0,7.2,3051.9820015430446,1.0,522.5149999999999,2527.735,0.0
614,7,2,0.072801211001642,4.0,-0.5,0.75,40.0,6.75,1047.3950006961825,0.0,3274.42,463.395,0.0
614,7,3,0.1110938994618982,6.0,-0.6,1.0,70.0,6.8,2774.8020012378697,0.0,1063.428,1707.6799999999994,0.0
615,7,0,0.1175651288958906,8.0,-0.4,0.8,63.0,7.2,3051.9820015430446,1.0,522.5149999999999,2527.735,0.0
615,7,1,0.072801211001642,4.0,-0.5,0.75,40.0,6.75,1047.3950006961825,0.0,3274.42,463.395,0.0
615,7,2,0.1110938994618982,6.0,-0.6,1.0,70.0,6.8,2774.8020012378697,0.0,1063.428,1707.6799999999994,0.0
615,7,3,0.0660549734120505,6.0,0.2,0.8,58.0,7.2,1843.591999769212,0.0,1117.3609999999999,1023.682,0.0
616,7,0,0.072801211001642,4.0,-0.5,0.75,40.0,6.75,1047.3950006961825,0.0,3274.42,463.395,0.0
616,7,1,0.1110938994618982,6.0,-0.6,1.0,70.0,6.8,2774.8020012378697,0.0,1063.428,1707.6799999999994,0.0
616,7,2,0.0660549734120505,6.0,0.2,0.8,58.0,7.2,1843.591999769212,0.0,1117.3609999999999,1023.682,0.0
616,7,3,0.1136744943626744,6.0,-0.6,1.0,61.0,7.2,1506.4069986343384,0.0,563.812,941.0989999999999,0.0
617,6,0,0.1110938994618982,6.0,-0.6,1.0,70.0,6.8,2774.8020012378697,0.0,1063.428,1707.6799999999994,0.0
617,6,1,0.0660549734120505,6.0,0.2,0.8,58.0,7.2,1843.591999769212,0.0,1117.3609999999999,1023.682,0.0
617,6,2,0.1136744943626744,6.0,-0.6,1.0,61.0,7.2,1506.4069986343384,0.0,563.812,941.0989999999999,0.0
617,6,3,0.1459290211851194,15.0,0.4,0.8,100.0,7.0,5001.964999198914,0.0,3225.288,3835.898,0.0
618,7,0,0.0660549734120505,6.0,0.2,0.8,58.0,7.2,1843.591999769212,0.0,1117.3609999999999,1023.682,0.0
618,7,1,0.1136744943626744,6.0,-0.6,1.0,61.0,7.2,1506.4069986343384,0.0,563.812,941.0989999999999,0.0
618,7,2,0.1459290211851194,15.0,0.4,0.8,100.0,7.0,5001.964999198914,0.0,3225.288,3835.898,0.0
618,7,3,0.130765639589169,4.0,-1.0,1.0,84.0,6.4,4282.645000696184,0.0,767.145,3516.6980000000012,0.0
619,7,0,0.1136744943626744,6.0,-0.6,1.0,61.0,7.2,1506.4069986343384,0.0,563.812,941.0989999999999,0.0
619,7,1,0.1459290211851194,15.0,0.4,0.8,100.0,7.0,5001.964999198914,0.0,3225.288,3835.898,0.0
619,7,2,0.130765639589169,4.0,-1.0,1.0,84.0,6.4,4282.645000696184,0.0,767.145,3516.6980000000012,0.0
619,7,3,0.0772135416666666,4.0,-0.6,1.0,58.0,6.8,1871.9100003242488,1.0,572.886,7222.486000000001,0.0
620,7,0,0.1459290211851194,15.0,0.4,0.8,100.0,7.0,5001.964999198914,0.0,3225.288,3835.898,0.0
620,7,1,0.130765639589169,4.0,-1.0,1.0,84.0,6.4,4282.645000696184,0.0,767.145,3516.6980000000012,0.0
620,7,2,0.0772135416666666,4.0,-0.6,1.0,58.0,6.8,1871.9100003242488,1.0,572.886,7222.486000000001,0.0
620,7,3,0.1014676704014939,1.0,-0.8,1.0,76.0,6.8,4765.971998453143,0.0,265.71299999999997,5425.151000000003,0.0
621,7,0,0.130765639589169,4.0,-1.0,1.0,84.0,6.4,4282.645000696184,0.0,767.145,3516.6980000000012,0.0
621,7,1,0.0772135416666666,4.0,-0.6,1.0,58.0,6.8,1871.9100003242488,1.0,572.886,7222.486000000001,0.0
621,7,2,0.1014676704014939,1.0,-0.8,1.0,76.0,6.8,4765.971998453143,0.0,265.71299999999997,5425.151000000003,0.0
621,7,3,0.0649305555555555,3.0,-1.0,1.0,46.0,6.8,3308.5030000209813,1.0,148.654,3425.0849999999996,229.132
622,8,0,0.0772135416666666,4.0,-0.6,1.0,58.0,6.8,1871.9100003242488,1.0,572.886,7222.486000000001,0.0
622,8,1,0.1014676704014939,1.0,-0.8,1.0,76.0,6.8,4765.971998453143,0.0,265.71299999999997,5425.151000000003,0.0
622,8,2,0.0649305555555555,3.0,-1.0,1.0,46.0,6.8,3308.5030000209813,1.0,148.654,3425.0849999999996,229.132
622,8,3,0.1103173591380418,6.0,-0.4,0.8,44.0,6.8,1113.872999668121,0.0,618.0279999999999,819.5120000000001,0.0
623,6,0,0.1014676704014939,1.0,-0.8,1.0,76.0,6.8,4765.971998453143,0.0,265.71299999999997,5425.151000000003,0.0
623,6,1,0.0649305555555555,3.0,-1.0,1.0,46.0,6.8,3308.5030000209813,1.0,148.654,3425.0849999999996,229.132
623,6,2,0.1103173591380418,6.0,-0.4,0.8,44.0,6.8,1113.872999668121,0.0,618.0279999999999,819.5120000000001,0.0
623,6,3,0.1019570063115676,4.0,0.2,1.2,46.0,7.6,1732.9319996833806,0.0,993.885,739.2479999999999,0.0
624,7,0,0.0649305555555555,3.0,-1.0,1.0,46.0,6.8,3308.5030000209813,1.0,148.654,3425.0849999999996,229.132
624,7,1,0.1103173591380418,6.0,-0.4,0.8,44.0,6.8,1113.872999668121,0.0,618.0279999999999,819.5120000000001,0.0
624,7,2,0.1019570063115676,4.0,0.2,1.2,46.0,7.6,1732.9319996833806,0.0,993.885,739.2479999999999,0.0
624,7,3,0.1334698428094272,6.0,-0.2,1.0,46.0,6.4,1736.3480000495902,0.0,30544.499,1187.1609999999996,0.0
625,6,0,0.1103173591380418,6.0,-0.4,0.8,44.0,6.8,1113.872999668121,0.0,618.0279999999999,819.5120000000001,0.0
625,6,1,0.1019570063115676,4.0,0.2,1.2,46.0,7.6,1732.9319996833806,0.0,993.885,739.2479999999999,0.0
625,6,2,0.1334698428094272,6.0,-0.2,1.0,46.0,6.4,1736.3480000495902,0.0,30544.499,1187.1609999999996,0.0
625,6,3,0.1370108395809217,7.0,0.6,1.2,221.0,6.8,4882.677999734879,0.0,644.9100000000003,4354.885000000001,0.0
626,7,0,0.1019570063115676,4.0,0.2,1.2,46.0,7.6,1732.9319996833806,0.0,993.885,739.2479999999999,0.0
626,7,1,0.1334698428094272,6.0,-0.2,1.0,46.0,6.4,1736.3480000495902,0.0,30544.499,1187.1609999999996,0.0
626,7,2,0.1370108395809217,7.0,0.6,1.2,221.0,6.8,4882.677999734879,0.0,644.9100000000003,4354.885000000001,0.0
